Name,url svg,url gif,url webp,url littie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3ff/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fb/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fc/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fd/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3fe/lottie.json
Raising-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64c_1f3ff/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fb/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fc/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fd/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3fe/lottie.json
Wave,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44b_1f3ff/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_fe0f/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fb/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fc/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fd/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3fe/lottie.json
Victory,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/270c_1f3ff/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fb/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fc/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fd/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3fe/lottie.json
Crossed-fingers,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f91e_1f3ff/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_fe0f/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fb/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fc/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fd/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3fe/lottie.json
Index-finger,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/261d_1f3ff/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fb/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fc/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fd/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3fe/lottie.json
Folded-hands,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64f_1f3ff/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fb/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fc/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fd/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3fe/lottie.json
Dancer-woman,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f483_1f3ff/lottie.json
Rose,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/lottie.json
Rose,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f339/lottie.json
Wilted-flower,https://fonts.gstatic.com/s/e/notoemoji/latest/1f940/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f940/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f940/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f940/lottie.json
Fallen-leaf,https://fonts.gstatic.com/s/e/notoemoji/latest/1f342/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f342/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f342/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f342/lottie.json
Plant,https://fonts.gstatic.com/s/e/notoemoji/latest/1f331/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f331/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f331/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f331/lottie.json
Leaves,https://fonts.gstatic.com/s/e/notoemoji/latest/1f343/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f343/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f343/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f343/lottie.json
Luck,https://fonts.gstatic.com/s/e/notoemoji/latest/1f340/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f340/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f340/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f340/lottie.json
Snowflake,https://fonts.gstatic.com/s/e/notoemoji/latest/2744_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2744_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2744_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2744_fe0f/lottie.json
Volcano,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30b/lottie.json
Sunrise,https://fonts.gstatic.com/s/e/notoemoji/latest/1f305/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f305/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f305/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f305/lottie.json
Sunrise-over-mountains,https://fonts.gstatic.com/s/e/notoemoji/latest/1f304/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f304/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f304/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f304/lottie.json
Rainbow,https://fonts.gstatic.com/s/e/notoemoji/latest/1f308/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f308/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f308/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f308/lottie.json
Bubbles,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae7/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae7/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae7/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae7/lottie.json
Ocean,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30a/lottie.json
Wind-face,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32c_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32c_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32c_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32c_fe0f/lottie.json
Tornado,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32a_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32a_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32a_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f32a_fe0f/lottie.json
Electricity,https://fonts.gstatic.com/s/e/notoemoji/latest/26a1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/26a1/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/26a1/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/26a1/lottie.json
Droplet,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a7/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a7/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a7/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a7/lottie.json
Rain-cloud,https://fonts.gstatic.com/s/e/notoemoji/latest/1f327_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f327_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f327_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f327_fe0f/lottie.json
Cloud-with-lightning,https://fonts.gstatic.com/s/e/notoemoji/latest/1f329_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f329_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f329_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f329_fe0f/lottie.json
Dizzy,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4ab/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4ab/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4ab/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4ab/lottie.json
Comet,https://fonts.gstatic.com/s/e/notoemoji/latest/2604_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2604_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2604_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2604_fe0f/lottie.json
Globe-showing-europe-africa,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30d/lottie.json
Globe-showing-americas,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30e/lottie.json
Globe-showing-asia-australia,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f30f/lottie.json
Cow-face,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f42e/lottie.json
Unicorn,https://fonts.gstatic.com/s/e/notoemoji/latest/1f984/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f984/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f984/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f984/lottie.json
Lizard,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f98e/lottie.json
Dragon,https://fonts.gstatic.com/s/e/notoemoji/latest/1f409/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f409/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f409/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f409/lottie.json
T-rex,https://fonts.gstatic.com/s/e/notoemoji/latest/1f996/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f996/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f996/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f996/lottie.json
Dinosaur,https://fonts.gstatic.com/s/e/notoemoji/latest/1f995/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f995/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f995/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f995/lottie.json
Turtle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f422/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f422/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f422/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f422/lottie.json
Crocodile,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40a/lottie.json
Snake,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f40d/lottie.json
Frog,https://fonts.gstatic.com/s/e/notoemoji/latest/1f438/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f438/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f438/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f438/lottie.json
Rabbit,https://fonts.gstatic.com/s/e/notoemoji/latest/1f407/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f407/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f407/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f407/lottie.json
Rat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f400/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f400/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f400/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f400/lottie.json
Poodle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f429/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f429/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f429/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f429/lottie.json
Dog,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415/lottie.json
Guide-dog,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ae/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ae/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ae/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9ae/lottie.json
Service-dog,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415_200d_1f9ba/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415_200d_1f9ba/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415_200d_1f9ba/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f415_200d_1f9ba/lottie.json
